case_id,activity,timestamp_start,timestamp_end,station_id,resource_id,resource_name,qualification,result,rework_flag,reference,temps_prevu,temps_reel,wait_time,alea,cout_horaire
P0038,Fixation réacteur aile droite,2023-09-02 04:15:24.952975,2023-09-02 04:15:24.952975,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D277,0.0,0.0,0.08385689821982262,Défaillance protocoles sécurité industrielle,35.5
P0037,Fixation réacteur aile droite,2023-09-02 04:17:26.950308,2023-09-02 04:17:26.950308,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A259,0.0,0.0,0.08218025692912091,Défaillance protocoles sécurité industrielle,37.5
P0039,Assemblage fuselage centrale_Rework,2023-09-02 04:27:10.240104,2023-09-02 04:27:10.240104,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,True,A415,0.0,0.0,0.5,Rework nécessaire,41.5
P0039,Assemblage train atterissage gauche,2023-09-02 04:33:10.240104,2023-09-02 04:33:10.240104,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,A415,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0041,Assemblage queue avion,2023-09-02 04:33:37.402185,2023-09-02 04:33:37.402185,Station_2,AIR0002,François Lefebvre,Technicien Junior,Rework,True,D005,0.0,0.0,0.06038949573492111,Incident manutention,32.5
P0040,Assemblage queue avion_Rework,2023-09-02 04:35:50.970512,2023-09-02 04:35:50.970512,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,True,D142,0.0,0.0,0.5,Rework nécessaire,32.5
P0039,Fixation réacteur aile gauche,2023-09-02 04:37:19.628267,2023-09-02 04:37:19.628267,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A415,0.0,0.0,0.06927448972520805,Perte référencement,42.5
P0040,Assemblage aile droite,2023-09-02 04:40:09.589515,2023-09-02 04:40:09.589515,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,Rework,True,D142,0.0,0.0,0.07183861185570078,Usure prématurée outillages précision,40.5
P0039,Assemblage train atterissage droit,2023-09-02 04:41:26.289290,2023-09-02 04:41:26.289290,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A415,0.0,0.0,0.06851695094585326,Perte traçabilité composants,41.5
P0039,Fixation réacteur aile droite,2023-09-02 04:49:59.991744,2023-09-02 04:49:59.991744,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A415,0.0,0.0,0.14269512617655242,Défaillance protocoles sécurité industrielle,37.5
P0041,Assemblage queue avion_Rework,2023-09-02 05:03:37.402185,2023-09-02 05:03:37.402185,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,True,D005,0.0,0.0,0.5,Rework nécessaire,32.5
P0042,Assemblage queue avion,2023-09-02 05:05:05.646939,2023-09-02 05:05:05.646939,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,D116,0.0,0.0,0.08490192736764135,Incident manutention,32.5
P0041,Assemblage aile droite,2023-09-02 05:07:25.979018,2023-09-02 05:07:25.979018,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,D005,0.0,0.0,0.06349356463866725,Usure prématurée outillages précision,40.5
P0040,Assemblage aile droite_Rework,2023-09-02 05:10:09.589515,2023-09-02 05:10:09.589515,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,True,D142,0.0,0.0,0.5,Rework nécessaire,40.5
P0042,Assemblage aile droite,2023-09-02 05:12:56.676840,2023-09-02 05:12:56.676840,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,D116,0.0,0.0,0.13084163929229023,Usure prématurée outillages précision,41.5
P0041,Assemblage aile gauche,2023-09-02 05:13:25.979018,2023-09-02 05:13:25.979018,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D005,0.0,0.0,0.1,Déformation supports,41.5
P0040,Assemblage aile gauche,2023-09-02 05:16:09.589515,2023-09-02 05:16:09.589515,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D142,0.0,0.0,0.1,Déformation supports,41.5
P0042,Assemblage aile gauche,2023-09-02 05:18:56.676840,2023-09-02 05:18:56.676840,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D116,0.0,0.0,0.1,Déformation supports,41.5
P0041,Assemblage fuselage centrale,2023-09-02 05:19:45.000936,2023-09-02 05:19:45.000936,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,D005,0.0,0.0,0.10528386601511219,Incident logiciel robots,36.5
P0040,Assemblage fuselage centrale,2023-09-02 05:23:07.388297,2023-09-02 05:23:07.388297,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,D142,0.0,0.0,0.11605521729842364,Incident logiciel robots,39.5
P0041,Assemblage train atterissage gauche,2023-09-02 05:25:45.000936,2023-09-02 05:25:45.000936,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,D005,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0042,Assemblage fuselage centrale,2023-09-02 05:26:36.995012,2023-09-02 05:26:36.995012,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,D116,0.0,0.0,0.12786615894233466,Incident logiciel robots,41.5
P0041,Fixation réacteur aile gauche,2023-09-02 05:28:49.728801,2023-09-02 05:28:49.728801,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,D005,0.0,0.0,0.05131329596157935,Perte référencement,41.5
P0040,Assemblage train atterissage gauche,2023-09-02 05:29:07.388297,2023-09-02 05:29:07.388297,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D142,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0042,Assemblage train atterissage gauche,2023-09-02 05:32:36.995012,2023-09-02 05:32:36.995012,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D116,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0041,Assemblage train atterissage droit,2023-09-02 05:34:48.655730,2023-09-02 05:34:48.655730,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,D005,0.0,0.0,0.09970192476539218,Perte traçabilité composants,37.5
P0043,Assemblage queue avion,2023-09-02 05:35:47.641305,2023-09-02 05:35:47.641305,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,C483,0.0,0.0,0.09656702905087333,Incident manutention,39.5
P0040,Fixation réacteur aile gauche,2023-09-02 05:37:53.908500,2023-09-02 05:37:53.908500,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D142,0.0,0.0,0.14625561195761336,Perte référencement,42.5
P0042,Fixation réacteur aile gauche,2023-09-02 05:40:03.425910,2023-09-02 05:40:03.425910,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,D116,0.0,0.0,0.1240085827222,Perte référencement,38.5
P0043,Assemblage aile droite,2023-09-02 05:40:14.505998,2023-09-02 05:40:14.505998,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,C483,0.0,0.0,0.07412908133874899,Usure prématurée outillages précision,41.5
P0041,Fixation réacteur aile droite,2023-09-02 05:42:33.382282,2023-09-02 05:42:33.382282,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D005,0.0,0.0,0.12909070882850565,Défaillance protocoles sécurité industrielle,35.5
P0040,Assemblage train atterissage droit,2023-09-02 05:42:39.586351,2023-09-02 05:42:39.586351,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D142,0.0,0.0,0.07935495867563026,Perte traçabilité composants,41.5
P0043,Assemblage aile gauche,2023-09-02 05:46:14.505998,2023-09-02 05:46:14.505998,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,C483,0.0,0.0,0.1,Déformation supports,41.5
P0042,Assemblage train atterissage droit,2023-09-02 05:47:32.600169,2023-09-02 05:47:32.600169,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D116,0.0,0.0,0.12477062753409932,Perte traçabilité composants,41.5
P0040,Fixation réacteur aile droite,2023-09-02 05:48:49.905641,2023-09-02 05:48:49.905641,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D142,0.0,0.0,0.10286646957608186,Défaillance protocoles sécurité industrielle,35.5
P0042,Fixation réacteur aile droite,2023-09-02 05:50:56.329212,2023-09-02 05:50:56.329212,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D116,0.0,0.0,0.05659140084675554,Défaillance protocoles sécurité industrielle,35.5
P0043,Assemblage fuselage centrale,2023-09-02 05:50:59.877516,2023-09-02 05:50:59.877516,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,C483,0.0,0.0,0.07926986613179843,Incident logiciel robots,39.5
P0043,Assemblage train atterissage gauche,2023-09-02 05:56:59.877516,2023-09-02 05:56:59.877516,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,C483,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0043,Fixation réacteur aile gauche,2023-09-02 06:02:32.912551,2023-09-02 06:02:32.912551,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,Rework,True,C483,0.0,0.0,0.09250973203784264,Perte référencement,41.5
P0044,Assemblage queue avion,2023-09-02 06:03:48.293832,2023-09-02 06:03:48.293832,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A417,0.0,0.0,0.06341495335920759,Incident manutention,39.5
P0044,Assemblage aile droite,2023-09-02 06:07:58.011732,2023-09-02 06:07:58.011732,Station_9,AIR0065,Jacques Roux,Opérateur Senior,Rework,True,A417,0.0,0.0,0.0693660833351907,Usure prématurée outillages précision,42.5
P0043,Fixation réacteur aile gauche_Rework,2023-09-02 06:32:32.912551,2023-09-02 06:32:32.912551,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,True,C483,0.0,0.0,0.5,Rework nécessaire,41.5
P0045,Assemblage queue avion,2023-09-02 06:37:22.657604,2023-09-02 06:37:22.657604,Station_2,AIR0002,François Lefebvre,Technicien Junior,Rework,True,A416,0.0,0.0,0.12296044546757767,Incident manutention,32.5
P0044,Assemblage aile droite_Rework,2023-09-02 06:37:58.011732,2023-09-02 06:37:58.011732,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,True,A417,0.0,0.0,0.5,Rework nécessaire,42.5
P0043,Assemblage train atterissage droit,2023-09-02 06:39:54.256037,2023-09-02 06:39:54.256037,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,C483,0.0,0.0,0.12259541290930104,Perte traçabilité composants,37.5
P0044,Assemblage aile gauche,2023-09-02 06:43:58.011732,2023-09-02 06:43:58.011732,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,A417,0.0,0.0,0.1,Déformation supports,41.5
P0043,Fixation réacteur aile droite,2023-09-02 06:47:34.204962,2023-09-02 06:47:34.204962,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,C483,0.0,0.0,0.12776359038171667,Défaillance protocoles sécurité industrielle,35.5
P0044,Assemblage fuselage centrale,2023-09-02 06:52:44.001612,2023-09-02 06:52:44.001612,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A417,0.0,0.0,0.14610829994486632,Incident logiciel robots,36.5
P0044,Assemblage train atterissage gauche,2023-09-02 06:58:44.001612,2023-09-02 06:58:44.001612,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A417,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0044,Fixation réacteur aile gauche,2023-09-02 07:01:52.496573,2023-09-02 07:01:52.496573,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,A417,0.0,0.0,0.052359711332691364,Perte référencement,38.5
P0046,Assemblage queue avion,2023-09-02 07:04:53.417983,2023-09-02 07:04:53.417983,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A247,0.0,0.0,0.08150499531532539,Incident manutention,39.5
P0045,Assemblage queue avion_Rework,2023-09-02 07:07:22.657604,2023-09-02 07:07:22.657604,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,True,A416,0.0,0.0,0.5,Rework nécessaire,32.5
P0044,Assemblage train atterissage droit,2023-09-02 07:08:09.560942,2023-09-02 07:08:09.560942,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A417,0.0,0.0,0.10474010246518853,Perte traçabilité composants,41.5
P0046,Assemblage aile droite,2023-09-02 07:13:35.555200,2023-09-02 07:13:35.555200,Station_9,AIR0065,Jacques Roux,Opérateur Senior,Rework,True,A247,0.0,0.0,0.1450381158385381,Usure prématurée outillages précision,42.5
P0044,Fixation réacteur aile droite,2023-09-02 07:13:41.965200,2023-09-02 07:13:41.965200,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A417,0.0,0.0,0.09233451618961352,Défaillance protocoles sécurité industrielle,35.5
P0045,Assemblage aile droite,2023-09-02 07:14:18.560421,2023-09-02 07:14:18.560421,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A416,0.0,0.0,0.11552856024795628,Usure prématurée outillages précision,40.5
P0045,Assemblage aile gauche,2023-09-02 07:20:18.560421,2023-09-02 07:20:18.560421,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,A416,0.0,0.0,0.1,Déformation supports,36.5
P0045,Assemblage fuselage centrale,2023-09-02 07:24:22.435460,2023-09-02 07:24:22.435460,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,A416,0.0,0.0,0.0677430662833258,Incident logiciel robots,41.5
P0045,Assemblage train atterissage gauche,2023-09-02 07:30:22.435460,2023-09-02 07:30:22.435460,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A416,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0045,Fixation réacteur aile gauche,2023-09-02 07:35:02.675287,2023-09-02 07:35:02.675287,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,A416,0.0,0.0,0.07784439642496954,Perte référencement,41.5
P0047,Assemblage queue avion,2023-09-02 07:38:34.615600,2023-09-02 07:38:34.615600,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A623,0.0,0.0,0.1429487778404233,Incident manutention,39.5
P0045,Assemblage train atterissage droit,2023-09-02 07:42:19.285856,2023-09-02 07:42:19.285856,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A416,0.0,0.0,0.12128071358270992,Perte traçabilité composants,37.5
P0046,Assemblage aile droite_Rework,2023-09-02 07:43:35.555200,2023-09-02 07:43:35.555200,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,True,A247,0.0,0.0,0.5,Rework nécessaire,42.5
P0047,Assemblage aile droite,2023-09-02 07:44:02.256093,2023-09-02 07:44:02.256093,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,Rework,True,A623,0.0,0.0,0.09101124792444665,Usure prématurée outillages précision,40.5
P0045,Fixation réacteur aile droite,2023-09-02 07:47:13.491307,2023-09-02 07:47:13.491307,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A416,0.0,0.0,0.08172373625636219,Défaillance protocoles sécurité industrielle,37.5
P0046,Assemblage aile gauche,2023-09-02 07:49:35.555200,2023-09-02 07:49:35.555200,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A247,0.0,0.0,0.1,Déformation supports,41.5
P0046,Assemblage fuselage centrale,2023-09-02 07:54:41.228865,2023-09-02 07:54:41.228865,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A247,0.0,0.0,0.08490935136714613,Incident logiciel robots,36.5
P0046,Assemblage train atterissage gauche,2023-09-02 08:00:41.228865,2023-09-02 08:00:41.228865,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A247,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0046,Fixation réacteur aile gauche,2023-09-02 08:07:42.339953,2023-09-02 08:07:42.339953,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A247,0.0,0.0,0.11697530220579729,Perte référencement,42.5
P0048,Assemblage queue avion,2023-09-02 08:08:41.332670,2023-09-02 08:08:41.332670,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,A337,0.0,0.0,0.14481463049043472,Incident manutention,41.5
P0047,Assemblage aile droite_Rework,2023-09-02 08:14:02.256093,2023-09-02 08:14:02.256093,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,True,A623,0.0,0.0,0.5,Rework nécessaire,40.5
P0048,Assemblage aile droite,2023-09-02 08:14:26.435358,2023-09-02 08:14:26.435358,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,A337,0.0,0.0,0.09586185783134994,Usure prématurée outillages précision,42.5
P0046,Assemblage train atterissage droit,2023-09-02 08:15:41.514694,2023-09-02 08:15:41.514694,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A247,0.0,0.0,0.1331040947653699,Perte traçabilité composants,37.5
P0047,Assemblage aile gauche,2023-09-02 08:20:02.256093,2023-09-02 08:20:02.256093,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,A623,0.0,0.0,0.1,Déformation supports,36.5
P0048,Assemblage aile gauche,2023-09-02 08:20:26.435358,2023-09-02 08:20:26.435358,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A337,0.0,0.0,0.1,Déformation supports,41.5
P0046,Fixation réacteur aile droite,2023-09-02 08:23:49.488533,2023-09-02 08:23:49.488533,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A247,0.0,0.0,0.13554828871450747,Défaillance protocoles sécurité industrielle,35.5
P0047,Assemblage fuselage centrale,2023-09-02 08:25:57.396324,2023-09-02 08:25:57.396324,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,A623,0.0,0.0,0.09865006407605195,Incident logiciel robots,39.5
P0048,Assemblage fuselage centrale,2023-09-02 08:28:26.754727,2023-09-02 08:28:26.754727,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A337,0.0,0.0,0.13342204685569967,Incident logiciel robots,36.5
P0047,Assemblage train atterissage gauche,2023-09-02 08:31:57.396324,2023-09-02 08:31:57.396324,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A623,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0048,Assemblage train atterissage gauche,2023-09-02 08:34:26.754727,2023-09-02 08:34:26.754727,Station_30,AIR0086,Antoine Robert,Opérateur Senior,Rework,True,A337,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0049,Assemblage queue avion,2023-09-02 08:35:03.112055,2023-09-02 08:35:03.112055,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D144,0.0,0.0,0.08419779317453259,Incident manutention,41.5
P0047,Fixation réacteur aile gauche,2023-09-02 08:37:03.619186,2023-09-02 08:37:03.619186,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,A623,0.0,0.0,0.08506190616878301,Perte référencement,38.5
P0049,Assemblage aile droite,2023-09-02 08:41:46.586604,2023-09-02 08:41:46.586604,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,D144,0.0,0.0,0.11207626351355604,Usure prématurée outillages précision,40.5
P0047,Assemblage train atterissage droit,2023-09-02 08:45:40.105903,2023-09-02 08:45:40.105903,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A623,0.0,0.0,0.14346853252393496,Perte traçabilité composants,37.5
P0049,Assemblage aile gauche,2023-09-02 08:47:46.586604,2023-09-02 08:47:46.586604,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D144,0.0,0.0,0.1,Déformation supports,41.5
P0047,Fixation réacteur aile droite,2023-09-02 08:50:52.253045,2023-09-02 08:50:52.253045,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A623,0.0,0.0,0.08670753931353993,Défaillance protocoles sécurité industrielle,37.5
P0049,Assemblage fuselage centrale,2023-09-02 08:54:11.071589,2023-09-02 08:54:11.071589,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,D144,0.0,0.0,0.10680138478598576,Incident logiciel robots,36.5
P0049,Assemblage train atterissage gauche,2023-09-02 09:00:11.071589,2023-09-02 09:00:11.071589,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,D144,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0049,Fixation réacteur aile gauche,2023-09-02 09:03:20.337111,2023-09-02 09:03:20.337111,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,D144,0.0,0.0,0.05257375621850622,Perte référencement,38.5
P0048,Assemblage train atterissage gauche_Rework,2023-09-02 09:04:26.754727,2023-09-02 09:04:26.754727,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,True,A337,0.0,0.0,0.5,Rework nécessaire,41.5
P0050,Assemblage queue avion,2023-09-02 09:04:40.645615,2023-09-02 09:04:40.645615,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,A415,0.0,0.0,0.0779571151782081,Incident manutention,41.5
